pheno,set,use_mle,jump_sign,n_keep,h2_ldsc_est_1,h2_ldsc_est_2,h2_ldsc_est_3,h2_est_1,h2_est_2,h2_est_3,p_est_1,p_est_2,p_est_3,alpha_est_1,alpha_est_2,alpha_est_3,r2_est_1,r2_est_2,r2_est_3,r2_1,r2_2,r2_3
704,hm3,FALSE,FALSE,45,0.005833,0.001032,0.01063,0.006056,0.003298,0.01062,0.0003385,4.311e-05,0.001506,,,,0.002366,0.001984,0.00275,0.002862,0.001695,0.004259
704,hm3_plus,TRUE,FALSE,48,0.007094,0.0002079,0.01398,0.007673,0.005728,0.01248,0.0001122,1.511e-05,0.0005687,-1.5,-1.5,-1.253,0.00542,0.004885,0.005969,0.004184,0.00259,0.006474
704,hm3_plus,FALSE,FALSE,50,0.007094,0.0002079,0.01398,0.006818,0.005517,0.01004,5.324e-05,1e-05,0.0002522,,,,0.005503,0.005036,0.005953,0.004278,0.002603,0.006395
704,hm3_small,TRUE,FALSE,20,0.005734,0.0009935,0.01047,0.005863,0.003263,0.01008,0.000307,4.75e-05,0.001153,-1.272,-1.5,-0.8752,0.002408,0.001967,0.002884,0.002857,0.001774,0.004216
704,hm3_small,FALSE,FALSE,50,0.005734,0.0009935,0.01047,0.006553,0.003473,0.0113,0.000401,5.096e-05,0.001731,,,,0.002375,0.00196,0.002791,0.002851,0.001664,0.004202
704,hm3_altpop,TRUE,FALSE,38,0.006116,0.001072,0.01116,0.005441,0.003292,0.009467,0.0002138,3.462e-05,0.0009529,-1.287,-1.5,-0.783,0.002569,0.002098,0.003057,0.002972,0.001927,0.004515
704,hm3_altpop,FALSE,FALSE,48,0.006116,0.001072,0.01116,0.006239,0.003547,0.01064,0.0003324,4.739e-05,0.001394,,,,0.002481,0.002083,0.002901,0.002958,0.0018,0.004317
706.2,hm3,TRUE,FALSE,27,0.008952,0.004084,0.01382,0.007723,0.003641,0.01322,0.0006929,9.833e-05,0.002754,-1.042,-1.396,-0.6613,0.002055,0.001639,0.002501,0.002267,0.001392,0.003459
706.2,hm3,FALSE,FALSE,46,0.008952,0.004084,0.01382,0.00762,0.003398,0.01314,0.0006001,6.579e-05,0.002432,,,,0.002161,0.001795,0.002525,0.002255,0.001324,0.003318
706.2,hm3_plus,TRUE,FALSE,46,0.01195,0.00535,0.01856,0.007688,0.005179,0.01347,0.0001675,2.178e-05,0.0008167,-1.5,-1.5,-1.128,0.004627,0.004078,0.005162,0.004333,0.002761,0.006329
706.2,hm3_plus,FALSE,FALSE,50,0.01195,0.00535,0.01856,0.006558,0.004858,0.01065,7.52e-05,1e-05,0.0003629,,,,0.004735,0.004296,0.005183,0.004249,0.002743,0.006213
706.2,hm3_small,TRUE,FALSE,37,0.008936,0.004154,0.01372,0.008345,0.003919,0.01418,0.0008208,0.0001157,0.003142,-1.081,-1.465,-0.717,0.002091,0.001659,0.002547,0.002276,0.001424,0.00336
706.2,hm3_small,FALSE,FALSE,45,0.008936,0.004154,0.01372,0.007888,0.00363,0.01336,0.0006265,7.97e-05,0.002401,,,,0.002212,0.001839,0.002581,0.002264,0.00135,0.003427
706.2,hm3_altpop,TRUE,FALSE,29,0.009695,0.004296,0.01509,0.006706,0.003382,0.01187,0.000393,5.061e-05,0.001615,-1.098,-1.5,-0.6918,0.002367,0.001939,0.002859,0.002351,0.001414,0.003492
706.2,hm3_altpop,FALSE,FALSE,46,0.009695,0.004296,0.01509,0.007644,0.003685,0.01348,0.0005438,6.428e-05,0.002291,,,,0.002359,0.001984,0.002733,0.002342,0.0014,0.003623
709.2,hm3,TRUE,FALSE,8,0.009544,0.00202,0.01707,0.005074,0.002083,0.008932,0.002855,0.0008762,0.006944,-0.7094,-1.5,0.2247,0.0002334,0.0001148,0.0004323,2.94e-05,-1.332e-05,0.0002157
709.2,hm3,FALSE,FALSE,32,0.009544,0.00202,0.01707,0.006561,0.003308,0.008519,0.002535,0.0004214,0.007245,,,,0.0003621,0.0002271,0.0005039,2.813e-05,-8.828e-06,0.0001841
709.2,hm3_plus,TRUE,FALSE,41,0.01147,0.0006446,0.0223,0.0228,0.01658,0.02959,0.005272,0.002483,0.01003,-1.5,-1.5,-1.487,0.004209,0.003525,0.004962,7.003e-05,-7.52e-07,0.0003301
709.2,hm3_plus,FALSE,FALSE,30,0.01147,0.0006446,0.0223,0.01248,0.00693,0.01653,0.0008897,0.0002307,0.002295,,,,0.002123,0.00161,0.002658,3.653e-06,-2.662e-05,7.659e-05
709.2,hm3_small,TRUE,FALSE,14,0.009523,0.002032,0.01701,0.005494,0.00239,0.009367,0.003669,0.0006582,0.009658,-0.1806,-1.5,0.2642,0.0002635,0.0001257,0.0004784,3.066e-05,-1.074e-05,0.0002048
709.2,hm3_small,FALSE,FALSE,41,0.009523,0.002032,0.01701,0.006596,0.003395,0.00842,0.002571,0.0004563,0.007962,,,,0.0003562,0.0002237,0.0004931,3.073e-05,-8.418e-06,0.0002223
709.2,hm3_altpop,TRUE,FALSE,6,0.01125,0.001556,0.02094,0.005942,0.00297,0.009716,0.002219,0.0006444,0.004751,-1.073,-1.5,0.2187,0.0003382,0.0001737,0.0006039,2.268e-05,-1.59e-05,0.0001838
709.2,hm3_altpop,FALSE,FALSE,47,0.01125,0.001556,0.02094,0.007352,0.003197,0.009622,0.002721,0.0003668,0.007242,,,,0.000432,0.0002684,0.000593,2.669e-05,-1.572e-05,0.0002061
709.7,hm3,TRUE,FALSE,17,0.007754,0.003688,0.01182,0.005655,0.002378,0.009477,0.004091,0.0007462,0.009877,-0.2166,-0.9997,0.496,0.0002441,9.727e-05,0.0004658,0.0001456,8.953e-06,0.0004415
709.7,hm3,FALSE,FALSE,39,0.007754,0.003688,0.01182,0.006496,0.004068,0.008136,0.004086,0.0007523,0.01044,,,,0.0002706,0.0001632,0.0003945,0.0001658,1.726e-05,0.0004581
709.7,hm3_plus,TRUE,FALSE,17,0.009755,0.00475,0.01476,0.01041,0.003332,0.01582,0.002836,0.0007838,0.005951,-1.353,-1.5,0.4607,0.0005693,0.0001226,0.0009503,1.597e-05,-1.215e-05,0.0001452
709.7,hm3_plus,FALSE,FALSE,33,0.009755,0.00475,0.01476,0.008505,0.004725,0.01064,0.002834,0.0004716,0.007177,,,,0.0003273,0.0001982,0.0004976,0.0001338,4.599e-06,0.0004204
709.7,hm3_small,TRUE,FALSE,14,0.007615,0.003556,0.01167,0.006037,0.002622,0.009579,0.004747,0.0007513,0.0123,-0.3884,-1.128,0.4988,0.000264,0.0001226,0.0004725,0.0001499,1.015e-05,0.00044
709.7,hm3_small,FALSE,FALSE,31,0.007615,0.003556,0.01167,0.006212,0.00403,0.007799,0.003326,0.0007633,0.00954,,,,0.0002626,0.000158,0.0003925,0.000161,1.711e-05,0.0004573
709.7,hm3_altpop,TRUE,FALSE,10,0.009047,0.003796,0.0143,0.006188,0.002592,0.01036,0.005001,0.0007424,0.01119,-0.3862,-1.093,0.5,0.0002658,0.0001093,0.0004905,0.0001411,1.274e-05,0.0004357
709.7,hm3_altpop,FALSE,FALSE,44,0.009047,0.003796,0.0143,0.00698,0.004122,0.008597,0.00382,0.0007561,0.01062,,,,0.0003005,0.0001817,0.0004288,0.0001557,9.247e-06,0.0004452
714.1,hm3,TRUE,FALSE,21,0.01439,0.000837,0.02794,0.008907,0.004352,0.01383,0.001643,0.0003087,0.004532,-0.7766,-1.114,-0.1895,0.001433,0.001123,0.001816,0.001459,0.0007513,0.002372
714.1,hm3,FALSE,FALSE,43,0.01439,0.000837,0.02794,0.006791,0.002658,0.01292,0.0005699,5.783e-05,0.002562,,,,0.001621,0.001316,0.001959,0.001529,0.0008617,0.002479
714.1,hm3_plus,TRUE,FALSE,14,0.01872,0.002158,0.03528,0.009645,0.003597,0.01655,0.00109,0.0001216,0.002889,-0.9828,-1.209,0.2828,0.001545,0.001225,0.001994,0.001557,0.0008631,0.002504
714.1,hm3_plus,FALSE,FALSE,44,0.01872,0.002158,0.03528,0.00869,0.003233,0.01573,0.0005299,5.792e-05,0.001999,,,,0.001813,0.001475,0.002204,0.001451,0.0008036,0.002332
714.1,hm3_small,TRUE,FALSE,14,0.01411,0.0007344,0.02749,0.008431,0.003842,0.01417,0.001286,0.0001865,0.004373,-0.7354,-1.119,-0.03585,0.001497,0.001157,0.001911,0.001467,0.0007213,0.002457
714.1,hm3_small,FALSE,FALSE,47,0.01411,0.0007344,0.02749,0.007842,0.003062,0.01415,0.000737,7.996e-05,0.003054,,,,0.00173,0.001395,0.002079,0.001483,0.0007786,0.002416
714.1,hm3_altpop,TRUE,FALSE,19,0.01595,-0.0004618,0.03237,0.008272,0.003412,0.01347,0.0008941,7.655e-05,0.002863,-0.8063,-1.15,-0.263,0.001895,0.0015,0.002318,0.001605,0.0008188,0.002556
714.1,hm3_altpop,FALSE,FALSE,49,0.01595,-0.0004618,0.03237,0.007785,0.003413,0.01424,0.0005966,6.584e-05,0.002551,,,,0.002079,0.001722,0.002447,0.001603,0.0008906,0.002512
715.2,hm3,TRUE,FALSE,49,0.01145,-0.005457,0.02835,0.006319,0.005275,0.009646,6.105e-05,1e-05,0.0004016,-1.5,-1.5,-1.391,0.005337,0.004845,0.005801,0.007068,0.004317,0.0103
715.2,hm3,FALSE,FALSE,50,0.01145,-0.005457,0.02835,0.006315,0.00527,0.009095,5.979e-05,1e-05,0.000301,,,,0.005285,0.004824,0.005741,0.007046,0.004237,0.01008
715.2,hm3_plus,TRUE,FALSE,50,0.01643,-0.00863,0.0415,0.02867,0.02115,0.03674,0.002514,0.001097,0.00499,-1.5,-1.5,-1.454,0.01034,0.009349,0.01137,0.003065,0.001692,0.004893
715.2,hm3_plus,FALSE,FALSE,50,0.01643,-0.00863,0.0415,0.01351,0.008986,0.01931,0.0001823,3.577e-05,0.0005392,,,,0.008432,0.007404,0.009359,0.004439,0.002549,0.006877
715.2,hm3_small,TRUE,FALSE,50,0.01109,-0.005505,0.02768,0.007182,0.005661,0.01153,0.000101,1.048e-05,0.0006467,-1.5,-1.5,-1.379,0.005568,0.005063,0.006068,0.006964,0.004317,0.01023
715.2,hm3_small,FALSE,FALSE,50,0.01109,-0.005505,0.02768,0.006826,0.005639,0.01016,7.152e-05,1e-05,0.0003769,,,,0.005587,0.005115,0.006053,0.006959,0.004244,0.01043
715.2,hm3_altpop,TRUE,FALSE,46,0.01271,-0.007178,0.0326,0.008333,0.007411,0.009794,4.331e-05,1e-05,0.0001487,-1.449,-1.5,-0.6781,0.007521,0.006998,0.008056,0.006906,0.00421,0.01024
715.2,hm3_altpop,FALSE,FALSE,50,0.01271,-0.007178,0.0326,0.008588,0.007455,0.01097,6.565e-05,1e-05,0.0002764,,,,0.007328,0.006777,0.007846,0.00693,0.004074,0.01008
716,hm3,TRUE,FALSE,50,0.03417,0.02963,0.03872,0.03268,0.02674,0.03824,0.0113,0.006594,0.01635,-0.7111,-0.9046,-0.474,0.005191,0.004288,0.006132,0.004874,0.003685,0.006095
716,hm3,FALSE,FALSE,50,0.03417,0.02963,0.03872,0.03378,0.02885,0.03678,0.01002,0.005159,0.01631,,,,0.00532,0.004759,0.005831,0.004687,0.003594,0.005916
716,hm3_plus,TRUE,FALSE,50,0.04489,0.04036,0.04941,0.03793,0.03144,0.04508,0.009632,0.006121,0.01471,-0.7672,-0.9098,-0.5792,0.005334,0.004549,0.006199,0.004792,0.003695,0.006113
716,hm3_plus,FALSE,FALSE,50,0.04489,0.04036,0.04941,0.04159,0.03626,0.04533,0.008874,0.005162,0.01441,,,,0.005454,0.004907,0.00597,0.004463,0.003421,0.005737
716,hm3_small,TRUE,FALSE,50,0.03324,0.02873,0.03776,0.03429,0.02838,0.04046,0.01141,0.007208,0.01741,-0.7566,-0.9373,-0.5145,0.005572,0.004646,0.006588,0.004867,0.003752,0.0062
716,hm3_small,FALSE,FALSE,50,0.03324,0.02873,0.03776,0.03497,0.03178,0.03722,0.01242,0.007178,0.01916,,,,0.00544,0.004966,0.00591,0.004811,0.003819,0.006091
716,hm3_altpop,TRUE,FALSE,50,0.03627,0.0313,0.04125,0.03399,0.02831,0.03968,0.01164,0.007336,0.01704,-0.7408,-0.9135,-0.5216,0.005374,0.004491,0.006313,0.004804,0.003675,0.00603
716,hm3_altpop,FALSE,FALSE,50,0.03627,0.0313,0.04125,0.03523,0.0304,0.0383,0.01009,0.005601,0.01555,,,,0.005561,0.004974,0.006083,0.004606,0.003498,0.005838
717,hm3,TRUE,FALSE,7,0.00781,0.0007062,0.01491,0.004496,0.001342,0.008022,0.001495,0.0001482,0.003929,-1.008,-1.497,0.0212,0.0003563,0.0002223,0.0005402,0.0009568,0.0004956,0.001606
717,hm3,FALSE,FALSE,23,0.00781,0.0007062,0.01491,0.005465,0.001924,0.008245,0.001375,0.0001762,0.0042,,,,0.0004512,0.0003038,0.0006157,0.0009209,0.0004585,0.001592
717,hm3_plus,TRUE,FALSE,18,0.008971,0.0003214,0.01762,0.01029,0.004272,0.01581,0.002579,0.0008294,0.00486,-1.443,-1.5,0.4435,0.001076,0.0002612,0.001523,0.0004697,0.0001304,0.0009994
717,hm3_plus,FALSE,FALSE,25,0.008971,0.0003214,0.01762,0.007037,0.002438,0.01089,0.0008494,0.0001085,0.003211,,,,0.0006343,0.0004403,0.0008663,0.0007784,0.0003416,0.001446
717,hm3_small,TRUE,FALSE,6,0.007816,0.0007651,0.01487,0.00464,0.001997,0.008277,0.001535,0.0003308,0.004312,-0.9122,-1.469,0.07916,0.0003835,0.0002528,0.0005619,0.0009435,0.0004688,0.001579
717,hm3_small,FALSE,FALSE,13,0.007816,0.0007651,0.01487,0.004505,0.00144,0.007691,0.0008836,9.775e-05,0.003387,,,,0.0004384,0.0003031,0.0006015,0.0009214,0.0004644,0.001627
717,hm3_altpop,TRUE,FALSE,6,0.008609,0.0005044,0.01671,0.004471,0.00176,0.008649,0.001166,0.0002165,0.004385,-0.9427,-1.366,0.06534,0.0004057,0.0002361,0.0006099,0.0008941,0.0004356,0.00154
717,hm3_altpop,FALSE,FALSE,32,0.008609,0.0005044,0.01671,0.005262,0.001754,0.008284,0.0011,0.0001249,0.003579,,,,0.0004939,0.000344,0.0006663,0.0008984,0.0004489,0.001578
727.4,hm3,TRUE,FALSE,3,0.003316,0.0002354,0.006397,0.003204,0.001,0.007769,0.002783,0.0001445,0.009185,-0.5668,-1.21,0.4187,5.907e-05,4.34e-06,0.0002449,9.396e-05,9.399e-07,0.0003532
727.4,hm3,FALSE,FALSE,4,0.003316,0.0002354,0.006397,0.003197,0.001,0.004992,0.001522,9.24e-05,0.00467,,,,7.327e-05,8.758e-06,0.0001894,0.000136,6.907e-06,0.0004325
727.4,hm3_plus,TRUE,FALSE,19,0.002905,-0.0005688,0.006378,0.01076,0.005288,0.01665,0.004207,0.001377,0.009049,-1.494,-1.5,-1.384,0.0006754,0.0003556,0.001065,-2.043e-08,-5.788e-05,5.27e-05
727.4,hm3_plus,FALSE,FALSE,3,0.002905,-0.0005688,0.006378,0.005819,0.003817,0.007853,0.001399,0.0004047,0.002681,,,,0.0001931,9.541e-05,0.0003885,0.0001139,8.278e-06,0.0003616
727.4,hm3_small,TRUE,FALSE,5,0.003349,0.0002757,0.006421,0.003317,0.001,0.00685,0.002038,0.0004043,0.005892,0.05131,-1.446,0.5,7.898e-05,7.82e-06,0.0002482,0.0001001,3.588e-07,0.0003642
727.4,hm3_small,FALSE,FALSE,6,0.003349,0.0002757,0.006421,0.003199,0.001478,0.004915,0.002024,0.0002829,0.006091,,,,6.58e-05,1.206e-05,0.0001821,0.000124,4.502e-06,0.0004092
727.4,hm3_altpop,TRUE,FALSE,3,0.00351,0.0002735,0.006746,0.004742,0.001119,0.007891,0.003289,0.0008306,0.006171,-0.4687,-1.338,0.4792,0.0001244,2.198e-05,0.0002877,9.207e-05,6.067e-08,0.0003474
727.4,hm3_altpop,FALSE,FALSE,4,0.00351,0.0002735,0.006746,0.002697,0.001,0.004601,0.001258,0.0001876,0.009191,,,,4.794e-05,3.445e-06,0.0001866,0.0001382,8.258e-06,0.0004498
728.71,hm3,TRUE,FALSE,50,0.01927,0.01393,0.0246,0.01811,0.01307,0.02431,0.0007022,0.0002129,0.001744,-0.6471,-0.9054,-0.3258,0.009345,0.008505,0.0102,0.0109,0.008746,0.01297
728.71,hm3,FALSE,FALSE,50,0.01927,0.01393,0.0246,0.01594,0.01161,0.02217,0.0003899,9.799e-05,0.001144,,,,0.009525,0.008722,0.01026,0.01067,0.008769,0.01285
728.71,hm3_plus,TRUE,FALSE,50,0.02628,0.02041,0.03215,0.02164,0.01547,0.02907,0.0006544,0.0002247,0.00149,-0.8419,-0.9688,-0.6693,0.0102,0.009314,0.01111,0.01065,0.008678,0.01277
728.71,hm3_plus,FALSE,FALSE,50,0.02628,0.02041,0.03215,0.01913,0.01341,0.02674,0.0003868,0.0001037,0.001017,,,,0.01046,0.009594,0.01131,0.01031,0.008461,0.01225
728.71,hm3_small,TRUE,FALSE,50,0.01874,0.01357,0.0239,0.01924,0.0138,0.0259,0.0008263,0.0002622,0.002023,-0.6677,-0.9139,-0.3492,0.009411,0.008624,0.01028,0.01101,0.008936,0.01331
728.71,hm3_small,FALSE,FALSE,50,0.01874,0.01357,0.0239,0.01657,0.01176,0.02353,0.0004337,0.000103,0.001314,,,,0.009614,0.008841,0.01037,0.01078,0.008638,0.01301
728.71,hm3_altpop,TRUE,FALSE,50,0.02011,0.01451,0.02571,0.01857,0.01322,0.02543,0.000751,0.000222,0.001932,-0.6645,-0.9251,-0.3517,0.009308,0.008522,0.01017,0.011,0.008994,0.01332
728.71,hm3_altpop,FALSE,FALSE,50,0.02011,0.01451,0.02571,0.01611,0.01158,0.0226,0.0004004,9.706e-05,0.001189,,,,0.009513,0.008723,0.01024,0.01073,0.008659,0.0128
735.3,hm3,TRUE,FALSE,19,0.01661,0.01285,0.02036,0.01352,0.009124,0.01794,0.005658,0.002552,0.0102,0.08622,-0.4577,0.4962,0.001318,0.000906,0.001803,0.001529,0.0009179,0.002275
735.3,hm3,FALSE,FALSE,14,0.01661,0.01285,0.02036,0.01438,0.009105,0.01695,0.004583,0.001337,0.009236,,,,0.001223,0.0008637,0.00152,0.001407,0.0008362,0.002131
735.3,hm3_plus,TRUE,FALSE,26,0.02063,0.01658,0.02468,0.01472,0.009942,0.0201,0.005016,0.002181,0.009265,-0.2663,-0.7699,0.4095,0.001293,0.0008982,0.001758,0.001562,0.0009588,0.002355
735.3,hm3_plus,FALSE,FALSE,24,0.02063,0.01658,0.02468,0.01851,0.01277,0.0214,0.004234,0.00151,0.008323,,,,0.001324,0.001016,0.001597,0.001504,0.0009361,0.002253
735.3,hm3_small,TRUE,FALSE,26,0.01623,0.01249,0.01997,0.01397,0.009542,0.01868,0.006069,0.002598,0.0104,0.05625,-0.4629,0.4936,0.001381,0.0009341,0.001903,0.001534,0.0009391,0.002338
735.3,hm3_small,FALSE,FALSE,16,0.01623,0.01249,0.01997,0.01519,0.01032,0.0173,0.005675,0.001808,0.01153,,,,0.001276,0.0009564,0.001533,0.00146,0.0008701,0.00216
735.3,hm3_altpop,TRUE,FALSE,30,0.01775,0.01378,0.02173,0.01431,0.01002,0.01888,0.006469,0.003231,0.01108,0.02145,-0.6,0.4712,0.00138,0.0009591,0.001875,0.001582,0.0009709,0.002348
735.3,hm3_altpop,FALSE,FALSE,17,0.01775,0.01378,0.02173,0.01536,0.01059,0.01811,0.005009,0.001779,0.009717,,,,0.001313,0.0009809,0.001611,0.001448,0.0008467,0.00215
740,hm3,TRUE,FALSE,50,0.02609,0.02083,0.03135,0.02265,0.0176,0.02761,0.008844,0.004954,0.01436,-0.3118,-0.6651,0.1784,0.003063,0.002395,0.003797,0.003903,0.002897,0.005112
740,hm3,FALSE,FALSE,50,0.02609,0.02083,0.03135,0.02426,0.01915,0.02701,0.007684,0.003307,0.01345,,,,0.003066,0.002621,0.003482,0.003598,0.002664,0.004796
740,hm3_plus,TRUE,FALSE,50,0.03417,0.02885,0.0395,0.02487,0.01921,0.03071,0.008099,0.004269,0.01265,-0.4117,-0.7205,0.05002,0.003103,0.002472,0.003782,0.003951,0.002945,0.005064
740,hm3_plus,FALSE,FALSE,50,0.03417,0.02885,0.0395,0.02951,0.02411,0.03296,0.006599,0.003398,0.01204,,,,0.003071,0.002635,0.003477,0.00361,0.002519,0.004747
740,hm3_small,TRUE,FALSE,50,0.02532,0.0201,0.03053,0.02384,0.01855,0.02939,0.009203,0.005126,0.0148,-0.3762,-0.6755,0.00301,0.00327,0.002573,0.004041,0.003896,0.002901,0.005129
740,hm3_small,FALSE,FALSE,50,0.02532,0.0201,0.03053,0.02532,0.0216,0.02753,0.009627,0.004526,0.01716,,,,0.003153,0.002768,0.003532,0.003661,0.002722,0.004848
740,hm3_altpop,TRUE,FALSE,50,0.0272,0.02171,0.03268,0.02351,0.0183,0.02853,0.009256,0.004884,0.01426,-0.3572,-0.687,0.114,0.003148,0.002491,0.003832,0.003906,0.002889,0.005133
740,hm3_altpop,FALSE,FALSE,50,0.0272,0.02171,0.03268,0.02539,0.02023,0.0282,0.007978,0.003601,0.01378,,,,0.003204,0.002727,0.003613,0.0036,0.002585,0.004729
743.1,hm3,TRUE,FALSE,13,0.008768,0.005037,0.0125,0.008104,0.00406,0.01215,0.003702,0.0009367,0.008066,0.02978,-0.7175,0.5,0.0005707,0.0002832,0.000874,0.0004741,0.0001723,0.0009154
743.1,hm3,FALSE,FALSE,7,0.008768,0.005037,0.0125,0.008776,0.004437,0.01096,0.002818,0.0005325,0.007778,,,,0.0005343,0.000333,0.000713,0.0004461,0.0001617,0.0008572
743.1,hm3_plus,TRUE,FALSE,17,0.01162,0.007231,0.016,0.01343,0.005256,0.01977,0.003503,0.0008731,0.007786,-1.25,-1.406,0.35,0.0007406,0.0003033,0.001202,0.0003036,7.56e-05,0.0006418
743.1,hm3_plus,FALSE,FALSE,11,0.01162,0.007231,0.016,0.01199,0.00561,0.01453,0.002741,0.0004415,0.006101,,,,0.00066,0.0003922,0.0008867,0.000451,0.0001381,0.0008563
743.1,hm3_small,TRUE,FALSE,8,0.008601,0.004885,0.01232,0.00801,0.004378,0.01301,0.003287,0.001048,0.008217,0.02981,-0.8403,0.4779,0.00059,0.0003435,0.0009582,0.0004755,0.0001903,0.0009196
743.1,hm3_small,FALSE,FALSE,8,0.008601,0.004885,0.01232,0.008786,0.004216,0.0113,0.002828,0.0005188,0.0081,,,,0.00055,0.0003243,0.0007476,0.0004477,0.0001455,0.0008873
743.1,hm3_altpop,TRUE,FALSE,12,0.009412,0.005492,0.01333,0.007873,0.004054,0.01141,0.003074,0.0008234,0.007017,-0.004683,-0.7622,0.5,0.0005606,0.0003213,0.0008695,0.0004806,0.0001723,0.0009458
743.1,hm3_altpop,FALSE,FALSE,9,0.009412,0.005492,0.01333,0.009093,0.006024,0.0115,0.003043,0.0009732,0.0071,,,,0.0005721,0.0003919,0.000764,0.0004367,0.0001549,0.0008931
785,hm3,TRUE,FALSE,9,0.02223,0.01849,0.02597,0.01867,0.01377,0.02401,0.006586,0.003738,0.01171,-0.6221,-0.9156,0.02084,0.002038,0.001439,0.002651,0.002249,0.001478,0.003134
785,hm3,FALSE,FALSE,7,0.02223,0.01849,0.02597,0.01933,0.01551,0.02199,0.005441,0.00283,0.01106,,,,0.002066,0.00171,0.00241,0.002053,0.001355,0.002913
785,hm3_plus,TRUE,FALSE,12,0.02948,0.02538,0.03357,0.02169,0.01631,0.02808,0.006037,0.003463,0.009283,-0.7036,-0.937,-0.07732,0.002115,0.001597,0.002728,0.002175,0.00141,0.00309
785,hm3_plus,FALSE,FALSE,7,0.02948,0.02538,0.03357,0.02506,0.01979,0.02783,0.005725,0.002683,0.009994,,,,0.002225,0.001867,0.002576,0.001978,0.001327,0.002838
785,hm3_small,TRUE,FALSE,14,0.02182,0.01812,0.02552,0.02002,0.01448,0.02557,0.007632,0.00407,0.01236,-0.6335,-0.9571,-0.1601,0.002225,0.001638,0.00292,0.002287,0.001538,0.003104
785,hm3_small,FALSE,FALSE,7,0.02182,0.01812,0.02552,0.02049,0.017,0.02293,0.007219,0.003529,0.01499,,,,0.00215,0.001813,0.002485,0.002157,0.00147,0.002987
785,hm3_altpop,TRUE,FALSE,10,0.02332,0.0194,0.02724,0.01907,0.01442,0.02444,0.006589,0.003884,0.0103,-0.6474,-0.9283,-0.2124,0.00207,0.001578,0.002675,0.002221,0.00147,0.003115
785,hm3_altpop,FALSE,FALSE,7,0.02332,0.0194,0.02724,0.02026,0.01672,0.02326,0.005939,0.003208,0.01146,,,,0.002167,0.001809,0.002542,0.002067,0.001389,0.002942
790.6,hm3,TRUE,FALSE,3,0.004874,0.001918,0.00783,0.007126,0.003504,0.01062,0.003331,0.001016,0.005948,-0.9179,-1.308,-0.5418,0.0002999,0.0001406,0.0005345,0.0003363,9.243e-05,0.0007201
790.6,hm3,FALSE,FALSE,4,0.004874,0.001918,0.00783,0.006418,0.00383,0.008032,0.002255,0.0005682,0.005836,,,,0.0002838,0.0001641,0.0004241,0.0003253,8.149e-05,0.0007352
790.6,hm3_plus,TRUE,FALSE,18,0.007681,0.004272,0.01109,0.01122,0.005525,0.01731,0.00331,0.0009848,0.006645,-1.319,-1.468,-1.18,0.0005509,0.0002808,0.0009125,0.000303,7.139e-05,0.0006879
790.6,hm3_plus,FALSE,FALSE,5,0.007681,0.004272,0.01109,0.009176,0.004905,0.01118,0.00245,0.000538,0.004734,,,,0.0003755,0.0002291,0.0005722,0.0003088,7.538e-05,0.0006722
790.6,hm3_small,TRUE,FALSE,5,0.004687,0.001772,0.007602,0.006858,0.002959,0.01078,0.002873,0.0007714,0.007024,-0.8882,-1.307,-0.1244,0.0003063,0.0001298,0.0005616,0.0003347,0.0001004,0.0007307
790.6,hm3_small,FALSE,FALSE,4,0.004687,0.001772,0.007602,0.006453,0.004924,0.00804,0.003223,0.001233,0.008532,,,,0.0002546,0.0001511,0.0003965,0.0003302,8.026e-05,0.0007139
790.6,hm3_altpop,TRUE,FALSE,4,0.005237,0.002082,0.008393,0.006539,0.002565,0.01061,0.002625,0.000561,0.007127,-0.9424,-1.312,-0.5313,0.0002724,0.0001188,0.0005301,0.0003412,8.738e-05,0.0007492
790.6,hm3_altpop,FALSE,FALSE,4,0.005237,0.002082,0.008393,0.006162,0.00374,0.007954,0.001832,0.0005736,0.003877,,,,0.0002877,0.0001677,0.0004355,0.0003188,6.965e-05,0.0007329
960.2,hm3,TRUE,FALSE,13,0.01357,0.009843,0.01729,0.01331,0.008569,0.01829,0.004528,0.001621,0.007914,-1.199,-1.429,-0.9717,0.001082,0.0007415,0.001539,0.0005407,0.0002078,0.001026
960.2,hm3,FALSE,FALSE,10,0.01357,0.009843,0.01729,0.01331,0.00809,0.0159,0.003654,0.001004,0.007562,,,,0.001153,0.000815,0.001411,0.0004788,0.0001581,0.0009674
960.2,hm3_plus,TRUE,FALSE,26,0.01752,0.01366,0.02137,0.01841,0.01213,0.02479,0.004777,0.001967,0.008452,-1.115,-1.234,-0.9533,0.001253,0.0008413,0.001739,0.0006712,0.0002781,0.001229
960.2,hm3_plus,FALSE,FALSE,20,0.01752,0.01366,0.02137,0.01731,0.01114,0.0212,0.003244,0.001123,0.007257,,,,0.001348,0.001017,0.001672,0.0005734,0.0002391,0.001077
960.2,hm3_small,TRUE,FALSE,16,0.01323,0.009585,0.01687,0.0136,0.007966,0.01927,0.004329,0.001459,0.009083,-1.187,-1.407,-0.9635,0.00114,0.0007395,0.001672,0.0005283,0.0001984,0.0009773
960.2,hm3_small,FALSE,FALSE,8,0.01323,0.009585,0.01687,0.01349,0.008588,0.01632,0.00373,0.001177,0.008319,,,,0.001191,0.0008963,0.001457,0.000479,0.0001668,0.0009242
